type	item	lc_zone	wma_id	zone	map	norm_x	norm_y	server_x	server_y	realms	modes	records	files	first_seen	last_seen	status
worldforged	515183	122	121	Feralas	1	0.6018	0.4628	-4510.8	1258.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	12	20	2025-10-17	2026-08-26	FADING
worldforged	515183	751	750	Maraudon	349	0.6019	0.4640	554.2	-506.9	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	6	2025-11-11	2025-11-11	CONFIRMED
worldforged	515184	122	121	Feralas	1	0.4467	0.6745	-5491.6	2336.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-07	2026-07-11	FADING
worldforged	515184	122	121	Feralas	1	0.4584	0.6574	-5412.5	2255.3	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	8	17	2025-10-07	2026-08-28	FADING
worldforged	515184	751	750	Maraudon	349	0.4574	0.6565	280.5	-270.2	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	8	2025-11-22	2025-11-22	CONFIRMED
worldforged	515185	122	121	Feralas	1	0.4388	0.4889	-4631.6	2391.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-15	FADING
worldforged	515185	122	121	Feralas	1	0.4494	0.4325	-4370.2	2318.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	18	2025-10-05	2026-08-28	CONFIRMED
worldforged	515186	122	121	Feralas	1	0.4008	0.3887	-4167.2	2655.8	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	12	2026-07-08	2026-07-11	FADING
worldforged	515186	122	121	Feralas	1	0.4034	0.3427	-3954.1	2637.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	7	7	2026-06-08	2026-07-30	CONFIRMED
worldforged	515186	751	750	Maraudon	349	0.4033	0.3429	726.4	-181.6	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	9	2025-11-11	2025-11-11	CONFIRMED
worldforged	515187	122	121	Feralas	1	0.3734	0.3487	-3981.8	2846.2	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	8	16	2025-10-15	2026-08-27	FADING
worldforged	515187	122	121	Feralas	1	0.3737	0.3431	-3955.9	2844.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-15	2026-08-06	FADING
worldforged	515187	122	121	Feralas	1	0.3772	0.4463	-4434.2	2819.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	3	2025-10-15	2026-07-13	FADING
worldforged	515187	751	750	Maraudon	349	0.3741	0.3487	718.1	-133.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-22	2025-11-22	CONFIRMED
worldforged	515188	122	121	Feralas	1	0.2906	0.5083	-4721.3	3421.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	18	2025-10-09	2026-08-28	STALE
worldforged	515188	122	121	Feralas	1	0.3162	0.5730	-5021.3	3243.7	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2025-10-09	2026-05-20	STALE
worldforged	515189	122	121	Feralas	1	0.2623	0.5178	-4765.6	3618.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	12	18	2025-10-08	2026-08-28	STALE
worldforged	515189	122	121	Feralas	1	0.2858	0.5631	-4975.4	3455.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-08	2026-05-20	STALE
worldforged	515189	242	241	Moonglade	1	0.2626	0.5169	7695.5	-1987.1	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	15	2026-07-09	2026-07-09	FADING
worldforged	515189	751	750	Maraudon	349	0.2632	0.5162	480.0	47.9	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	10	2025-11-22	2025-11-22	CONFIRMED
worldforged	515190	122	121	Feralas	1	0.2467	0.6590	-5419.9	3727.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	5	18	2025-10-17	2026-08-27	FADING
worldforged	515190	122	121	Feralas	1	0.2499	0.6600	-5424.4	3704.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	5	4	2025-10-17	2026-07-20	FADING
worldforged	515191	122	121	Feralas	1	0.2869	0.7075	-5644.6	3447.3	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	9	19	2025-10-07	2026-08-28	FADING
worldforged	515191	751	750	Maraudon	349	0.2859	0.7081	207.1	10.7	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	8	2025-11-22	2025-11-22	CONFIRMED
worldforged	515192	122	121	Feralas	1	0.5120	0.3410	-3946.1	1883.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-08	2026-08-26	FADING
worldforged	515192	282	281	Winterspring	1	0.5202	0.4457	6423.5	-4009.4	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	10	2026-08-02	2026-08-02	FADING
worldforged	515192	751	750	Maraudon	349	0.3840	0.7691	120.3	-150.0	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	10	2026-08-02	2026-08-02	FADING
worldforged	515193	122	121	Feralas	1	0.4358	0.3825	-4138.5	2412.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-15	FADING
worldforged	515193	122	121	Feralas	1	0.4506	0.2587	-3564.6	2309.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	18	2025-10-05	2026-08-28	CONFIRMED
worldforged	515193	751	750	Maraudon	349	0.4519	0.2554	850.8	-261.2	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-22	2025-11-22	CONFIRMED
worldforged	515194	122	121	Feralas	1	0.4012	0.2319	-3440.4	2653.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-12	2026-08-28	FADING
worldforged	515194	242	241	Moonglade	1	0.4021	0.2334	8131.8	-2309.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-07-09	2026-07-09	FADING
worldforged	515195	122	121	Feralas	1	0.5089	0.1998	-3291.9	1904.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-08	2026-08-25	CONFIRMED
worldforged	515195	242	241	Moonglade	1	0.5079	0.1996	8183.8	-2553.2	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-11	2026-07-11	FADING
worldforged	515196	122	121	Feralas	1	0.4264	0.3145	-3823.4	2477.9	Rexxar - Conquest of Azeroth	conquest-of-azeroth	2	10	2025-10-14	2026-07-27	FADING
worldforged	515196	122	121	Feralas	1	0.4305	0.2636	-3587.5	2449.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-14	2026-07-13	FADING
worldforged	515196	122	121	Feralas	1	0.4435	0.1011	-2834.6	2358.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	7	9	2025-10-14	2026-08-08	CONFIRMED
worldforged	515196	751	750	Maraudon	349	0.4450	0.1020	1069.0	-249.9	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-11	2025-11-11	CONFIRMED
worldforged	515197	122	121	Feralas	1	0.4033	0.3070	-3788.6	2638.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-13	2026-05-20	STALE
worldforged	515197	122	121	Feralas	1	0.4090	0.1212	-2927.9	2599.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-13	2026-08-27	STALE
worldforged	515198	122	121	Feralas	1	0.3812	0.1019	-2838.3	2792.0	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	5	13	2025-10-13	2026-08-28	FADING
worldforged	515198	122	121	Feralas	1	0.3808	0.1220	-2931.3	2794.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick	free-pick|season-10-freepick|season-10-wildcard	3	2	2025-10-13	2026-07-06	FADING
worldforged	515198	122	121	Feralas	1	0.3826	0.2411	-3483.3	2782.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2025-10-13	2026-07-11	FADING
worldforged	515198	122	121	Feralas	1	0.3838	0.1147	-2897.5	2774.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	5	2025-10-13	2026-08-07	FADING
worldforged	515199	122	121	Feralas	1	0.3890	0.1586	-3101.0	2737.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-08	2026-08-28	FADING
worldforged	515200	122	121	Feralas	1	0.4602	0.0300	-2504.8	2242.9	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-05	2026-08-26	FADING
worldforged	515200	751	750	Maraudon	349	0.4602	0.0300	1171.3	-274.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-11	2025-11-11	CONFIRMED
worldforged	515201	122	121	Feralas	1	0.3701	0.2512	-3529.9	2869.4	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-15	2026-08-26	CONFIRMED
worldforged	515202	122	121	Feralas	1	0.4235	0.2238	-3403.1	2498.1	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	10	2025-10-17	2026-08-28	CONFIRMED
worldforged	515202	122	121	Feralas	1	0.4784	0.3701	-4081.0	2116.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-17	2026-07-12	FADING
worldforged	515202	122	121	Feralas	1	0.5247	0.4928	-4649.6	1794.9	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	4	6	2025-10-17	2026-08-07	CONFIRMED
worldforged	515202	122	121	Feralas	1	0.5500	0.5600	-4961.0	1619.0	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	2	2	2025-10-17	2026-07-28	FADING
worldforged	515203	122	121	Feralas	1	0.5209	0.2807	-3667.0	1821.0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-08	2026-08-26	CONFIRMED
worldforged	515204	122	121	Feralas	1	0.5460	0.3202	-3849.9	1646.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-12	2026-08-28	CONFIRMED
worldforged	515205	122	121	Feralas	1	0.5178	0.4079	-4256.2	1842.8	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-08	2026-07-14	FADING
worldforged	515205	122	121	Feralas	1	0.5418	0.3396	-3939.9	1675.8	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	18	2025-10-08	2026-08-28	CONFIRMED
worldforged	515205	242	241	Moonglade	1	0.5438	0.3395	7968.5	-2636.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2026-07-09	2026-07-09	CONFIRMED
worldforged	515206	122	121	Feralas	1	0.4769	0.5708	-5011.1	2127.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-08	2026-07-16	FADING
worldforged	515206	122	121	Feralas	1	0.4913	0.5391	-4864.0	2026.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	18	2025-10-08	2026-08-26	FADING
worldforged	515206	242	241	Moonglade	1	0.4918	0.5382	7662.7	-2516.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	4	2026-07-09	2026-07-09	FADING
worldforged	515206	751	750	Maraudon	349	0.4921	0.5384	448.4	-327.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	1	2025-11-22	2025-11-22	CONFIRMED
worldforged	515207	142	141	Dustwallow Marsh	1	0.5813	0.7708	-4730.9	-4026.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-11	2026-08-25	CONFIRMED
worldforged	515208	142	141	Dustwallow Marsh	1	0.4989	0.7208	-4555.6	-3593.8	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	10	17	2025-10-05	2026-08-23	FADING
worldforged	515208	142	141	Dustwallow Marsh	1	0.5097	0.7182	-4546.7	-3650.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-07-18	FADING
worldforged	515208	1232	1231	Fel Rock	1	0.4981	0.7213	10077.2	1110.5	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-06	2026-07-06	FADING
worldforged	515209	142	141	Dustwallow Marsh	1	0.5000	0.6900	-4448.0	-3599.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	6	16	2025-10-10	2026-07-08	FADING
worldforged	515210	142	141	Dustwallow Marsh	1	0.5387	0.1592	-2590.2	-3802.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	18	2025-10-09	2026-08-21	CONFIRMED
worldforged	515210	142	141	Dustwallow Marsh	1	0.5421	0.2187	-2798.4	-3820.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-09	2026-05-20	STALE
worldforged	515211	142	141	Dustwallow Marsh	1	0.4325	0.1569	-2582.0	-3245.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	11	20	2025-10-05	2026-08-13	CONFIRMED
worldforged	515212	142	141	Dustwallow Marsh	1	0.3546	0.2125	-2776.9	-2836.0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	18	2025-10-09	2026-08-28	CONFIRMED
worldforged	515212	142	141	Dustwallow Marsh	1	0.4196	0.3601	-3293.3	-3177.3	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-09	2026-07-13	FADING
worldforged	515212	1232	1231	Fel Rock	1	0.3540	0.2137	10171.9	1150.8	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	2	14	2026-07-05	2026-07-05	FADING
worldforged	515213	142	141	Dustwallow Marsh	1	0.3050	0.2050	-2750.5	-2575.6	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	5	7	2025-10-14	2026-07-04	CONFIRMED
worldforged	515213	142	141	Dustwallow Marsh	1	0.3117	0.2031	-2743.8	-2610.7	Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth	5	14	2025-10-14	2026-08-28	STALE
worldforged	515214	62	61	Thousand Needles	1	0.6556	0.4862	-5392.5	-3317.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2026-07-18	2026-07-18	FADING
worldforged	515214	142	141	Dustwallow Marsh	1	0.3510	0.3815	-3368.3	-2817.2	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	18	2025-10-07	2026-08-29	CONFIRMED
worldforged	515214	142	141	Dustwallow Marsh	1	0.3747	0.4161	-3489.4	-2941.5	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-07	2026-07-16	FADING
worldforged	515214	1232	1231	Fel Rock	1	0.3528	0.3840	10140.1	1151.2	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	4	15	2026-07-05	2026-07-06	CONFIRMED
worldforged	515215	142	141	Dustwallow Marsh	1	0.2985	0.4880	-3741.0	-2541.3	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-05	2026-08-30	FADING
worldforged	515215	142	141	Dustwallow Marsh	1	0.3522	0.5302	-3888.7	-2823.4	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2025-10-05	2026-07-15	FADING
worldforged	515216	142	141	Dustwallow Marsh	1	0.3599	0.5393	-3920.4	-2864.0	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	18	2025-10-10	2026-08-30	FADING
worldforged	515216	142	141	Dustwallow Marsh	1	0.4066	0.5750	-4045.5	-3109.1	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2025-10-10	2026-07-15	FADING
worldforged	515217	142	141	Dustwallow Marsh	1	0.3204	0.6597	-4341.8	-2656.5	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	18	2025-10-05	2026-08-29	STALE
worldforged	515217	142	141	Dustwallow Marsh	1	0.3626	0.6673	-4368.6	-2878.0	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	2	2025-10-05	2026-05-20	STALE
worldforged	515218	142	141	Dustwallow Marsh	1	0.3123	0.6586	-4338.2	-2613.7	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	10	20	2025-10-05	2026-08-29	FADING
worldforged	515218	1232	1231	Fel Rock	1	0.3109	0.6586	10088.9	1162.9	Bronzebeard - Warcraft Reborn|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|warcraft-reborn	3	15	2026-07-06	2026-07-06	FADING
worldforged	515219	30	29	Burning Steppes	0	0.2152	0.4623	-7933.4	-896.3	Rexxar - Conquest of Azeroth	conquest-of-azeroth	1	7	2026-08-02	2026-08-02	FADING
worldforged	515219	142	141	Dustwallow Marsh	1	0.3854	0.6477	-4299.8	-2997.7	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	8	18	2025-10-08	2026-08-28	FADING
worldforged	515219	142	141	Dustwallow Marsh	1	0.4126	0.6557	-4327.9	-3140.6	Vol'jin - Conquest of Azeroth	conquest-of-azeroth	1	3	2025-10-08	2026-07-10	FADING
worldforged	515220	142	141	Dustwallow Marsh	1	0.3684	0.6891	-4444.9	-2908.7	Area 52 - Free-Pick|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard	9	19	2025-10-11	2026-08-28	CONFIRMED
worldforged	515221	142	141	Dustwallow Marsh	1	0.4405	0.7802	-4763.8	-3287.1	Area 52 - Free-Pick|Bronzebeard - Warcraft Reborn|Darkmoon - Season 10 Wildcard|Dawnrise - Season 10 Freepick|Rexxar - Conquest of Azeroth|Vol'jin - Conquest of Azeroth	conquest-of-azeroth|free-pick|season-10-freepick|season-10-wildcard|warcraft-reborn	9	20	2025-10-05	2026-08-27	FADING
