id	name	type	display_id	sightings	submissions	zones	example_zone	example_map_id	example_x	example_y	example_z	example_map_x	example_map_y	lock_id	lock_type	other_names	seen_in	zone_list	origin
173208	Meat Rack	SpellFocus	409	1	1	1	Ogrimmar	1	1617.570	-4322.310	2.045	45.800	70.200				dumps_part3	Ogrimmar	stock
173209	Meat Rack	SpellFocus	409	1	1	1	Ogrimmar	1	1637.320	-4311.270	0.841	45.000	68.100				dumps_part3	Ogrimmar	stock
173210	Mighty Blaze	SpellFocus	373	1	1	1	Ogrimmar	1	1685.000	-4344.480	61.158	47.300	63.000				dumps_part3	Ogrimmar	stock
173211	Mighty Blaze	SpellFocus	373	1	1	1	Ogrimmar	1	1657.960	-4309.970	2.420	44.900	65.800				dumps_part3	Ogrimmar	stock
173212	Mighty Blaze	SpellFocus	373	1	1	1	Ogrimmar	1	1665.070	-4325.220	61.158	46.000	65.100				dumps_part3	Ogrimmar	stock
173213	Mighty Blaze	SpellFocus	373	1	1	1	Ogrimmar	1	1682.250	-4323.060	61.158	45.800	63.200				dumps_part3	Ogrimmar	stock
173214	Mighty Blaze	SpellFocus	373	1	1	1	Ogrimmar	1	1661.730	-4339.470	61.158	47.000	65.400				dumps_part3	Ogrimmar	stock
173215	The Shattered Axe	Generic	707	1	1	1	Ogrimmar	1	1613.340	-4346.470	4.103	47.500	70.600				dumps_part3	Ogrimmar	stock
173216	Bank of Orgrimmar	Generic	708	1	1	1	Ogrimmar	1	1613.290	-4388.240	10.116	50.500	70.600				dumps_part3	Ogrimmar	stock
173217	The Chophouse	Generic	709	1	1	1	Ogrimmar	1	1625.360	-4322.420	1.770	45.800	69.300				dumps_part3	Ogrimmar	stock
173218	Boomstick Imports	Generic	707	1	1	1	Ogrimmar	1	1677.200	-4410.670	19.351	52.100	63.800				dumps_part3	Ogrimmar	stock
173219	The Skytower	Generic	710	1	1	1	Ogrimmar	1	1653.820	-4350.220	26.825	47.700	66.300				dumps_part3	Ogrimmar	stock
173220	Horde Embassy	Generic	710	1	1	1	Ogrimmar	1	1573.010	-4308.580	22.632	44.800	74.900				dumps_part3	Ogrimmar	stock
173221	Mailbox	Mailbox	2128	1	1	1	Ogrimmar	1	1615.580	-4391.600	10.108	50.700	70.400				dumps_part3	Ogrimmar	stock
173222	Orgrimmar Auction House	Generic	710	1	1	1	Ogrimmar	1	1671.670	-4426.380	17.944	53.200	64.400				dumps_part3	Ogrimmar	stock
173223	Mighty Blaze	SpellFocus	375	1	1	1	Ogrimmar	1	1644.120	-4376.150	12.779	49.600	67.300				dumps_part3	Ogrimmar	stock
173224	Mighty Blaze	SpellFocus	375	1	1	1	Ogrimmar	1	1637.600	-4361.300	12.335	48.500	68.000				dumps_part3	Ogrimmar	stock
173225	Mighty Blaze	SpellFocus	375	1	1	1	Ogrimmar	1	1618.120	-4365.360	12.195	48.800	70.100				dumps_part3	Ogrimmar	stock
173226	Mighty Blaze	SpellFocus	375	1	1	1	Ogrimmar	1	1626.660	-4387.850	12.271	50.400	69.200				dumps_part3	Ogrimmar	stock
173265	Wooden Outhouse	Questgiver	3332	4	3	1	SearingGorge	0	-7024.780	-1786.500	265.828	65.600	62.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	SearingGorge	stock
173284	Corrupted Whipper Root	Questgiver	3256	1	1	1	Felwood	1	6433.250	-1266.620	383.206	50.600	18.300				dumps_part4	Felwood	stock
173324	Corrupted Night Dragon	Questgiver	3251	4	3	1	Felwood	1	5966.680	-1266.650	381.831	50.600	30.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
173327	Corrupted Windblossom	Questgiver	3253	4	3	1	Felwood	1	6233.340	-1533.330	441.796	55.200	23.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174594	Corrupted Songflower	Questgiver	3231	4	3	1	Felwood	1	6266.670	-2000.020	573.426	63.300	22.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174595	Corrupted Songflower	Questgiver	3231	4	3	1	Felwood	1	6900.000	-2033.330	583.696	63.900	6.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174596	Corrupted Songflower	Questgiver	3231	4	3	1	Felwood	1	6733.310	-1566.680	477.040	55.800	10.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174598	Corrupted Songflower	Questgiver	3231	1	1	1	Felwood	1	5133.340	-333.352	354.553	34.300	52.200				dumps_part4	Felwood	stock
174599	Corrupted Windblossom	Questgiver	3253	4	3	1	Felwood	1	6866.660	-1566.670	496.312	55.800	7.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174600	Corrupted Windblossom	Questgiver	3253	1	1	1	Felwood	1	6366.680	-1666.650	480.265	57.500	20.000				dumps_part4	Felwood	stock
174601	Corrupted Windblossom	Questgiver	3253	4	3	1	Felwood	1	6433.330	-966.665	422.408	45.400	18.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174602	Corrupted Windblossom	Questgiver	3253	4	3	1	Felwood	1	6292.070	-588.730	467.669	38.800	21.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174603	Corrupted Windblossom	Questgiver	3253	4	3	1	Felwood	1	5266.670	-333.332	325.469	34.300	48.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174604	Corrupted Windblossom	Questgiver	3253	4	3	1	Felwood	1	4866.690	-600.011	307.548	39.000	59.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174605	Corrupted Whipper Root	Questgiver	3256	1	1	1	Felwood	1	6666.670	-1200.000	471.328	49.400	12.200				dumps_part4	Felwood	stock
174606	Corrupted Whipper Root	Questgiver	3256	4	3	1	Felwood	1	6400.000	-699.992	477.424	40.700	19.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174607	Corrupted Whipper Root	Questgiver	3256	4	3	1	Felwood	1	5333.330	-833.325	342.732	43.000	47.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174608	Corrupted Night Dragon	Questgiver	3251	4	3	1	Felwood	1	6599.990	-800.007	479.249	42.500	13.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174626	Scholomance Door	Door	413	22	4	2	EasternPlaguelands	0	1267.590	-2567.380	94.114	6.900	90.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part3 | dumps_part4	EasternPlaguelands | WesternPlaguelands	stock
174682	Beware of Pterrordax	Questgiver	2491	6	3	2	UnGoroCrater	1	-6174.800	-1077.270	-202.574	43.500	8.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	stock
174684	Corrupted Night Dragon	Questgiver	3251	4	3	1	Felwood	1	4874.410	-377.052	351.308	35.100	58.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174686	Corrupted Whipper Root	Questgiver	3256	4	3	1	Felwood	1	4824.340	-316.803	358.791	34.100	60.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174708	Corrupted Windblossom	Questgiver	3253	4	3	1	Felwood	1	4757.870	-460.486	337.843	36.600	62.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174709	Corrupted Windblossom	Questgiver	3253	4	3	1	Felwood	1	5533.320	-933.350	376.883	44.800	41.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174712	Corrupted Songflower	Questgiver	3231	4	3	1	Felwood	1	4966.660	-666.679	295.082	40.100	56.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174713	Corrupted Songflower	Questgiver	3231	4	3	1	Felwood	1	5433.330	-666.653	348.089	40.100	44.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
174728	Damaged Crate	Chest	31	5	3	1	Dustwallow	1	-3990.000	-3814.180	34.449	54.100	55.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Dustwallow	stock
174729	Bonfire	SpellFocus	200	4	3	1	BurningSteppes	0	-7694.490	-1540.390	131.614	43.500	34.000				dumps_part2 | dumps_part3 | dumps_part4	BurningSteppes	stock
174730	Bonfire	SpellFocus	200	3	2	1	BurningSteppes	0	-7756.290	-1523.280	131.932	42.900	37.100				dumps_part2 | dumps_part4	BurningSteppes	stock
174746	Etched Note	Text	3412	6	3	2	DunMorogh	0	-5095.450	-785.764	495.801	52.500	37.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh | Ironforge	stock
174792	Gorishi Silithid Crystal	SpellFocus	3431	3	3	2	UnGoroCrater	1	-7964.640	-1074.550	-327.753	43.500	81.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	stock
174793	Gorishi Hive Hatchery	SpellFocus	0	3	3	2											GameObjects-Bronzebeard | dumps_part2 | dumps_part4	UnGoroCrater | UngoroCrater	stock
174794	Mirror Lake Waterwall	SpellFocus	0	3	2	1											GameObjects-Bronzebeard | dumps_part2	Elwynn	stock
174795	Auberdine Moonwell	SpellFocus	0	3	3	1	Darkshore	1	6410.850	467.360	8.011	37.800	44.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
174796	Sandsorrow Watch Water Hole	SpellFocus	0	3	2	1											GameObjects-Bronzebeard | dumps_part2	Tanaris	stock
174797	Xavian Waterfall	SpellFocus	0	2	2	1											GameObjects-Bronzebeard | dumps_part2	Ashenvale	stock
174846	Fierce Blaze	SpellFocus	349	3	3	1	Desolace	1	-404.880	1868.690	128.514	52.600	28.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Desolace	stock
174847	Mighty Blaze	SpellFocus	408	2	2	1	Desolace	1	-383.672	1766.890	139.436	54.900	27.900				GameObjects-Bronzebeard | dumps_part2	Desolace	stock
174848	Testing Equipment	Questgiver	3572	5	3	2	DunMorogh	0	-4695.560	-1311.490	503.961	63.200	24.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh | Silverpine	stock
174857	Jazzik's General Goods	Generic	726	2	2	1	Barrens	1	-1002.340	-3664.530	25.766	62.000	38.700	0			dumps-part1 | dumps_part4	Barrens	stock
174858	Ironzar's Imported Weaponry	Generic	725	2	2	1	Barrens	1	-933.020	-3685.360	13.821	62.300	37.700	0			dumps-part1 | dumps_part4	Barrens	stock
174859	Fierce Blaze	SpellFocus	408	4	4	1	Durotar	1	318.153	-4832.350	10.629	54.300	42.300	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part4	Durotar	stock
174862	Stove	SpellFocus	679	5	3	1	Westfall	0	-10641.000	1196.480	34.526	52.000	53.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Westfall	stock
174863	Stove	SpellFocus	679	4	3	1	Tanaris	1	-8065.510	-5226.180	2.130	72.600	47.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tanaris	stock
174872	Stove	SpellFocus	679	3	3	1	Barrens	1	-1055.060	-3670.210	23.919	62.100	39.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Barrens	stock
175075	Brazier	SpellFocus	194	4	3	1	Felwood	1	5433.760	-453.637	272.578	36.400	44.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
175076	Brazier	SpellFocus	194	4	3	1	Felwood	1	5439.030	-437.349	272.516	36.200	44.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Felwood	stock
175080	Zeppelin (The Iron Eagle)	MOTransport	3031	20	5	11	Barrens	1	1360.850	-4631.310	71.860	71.600	3.700	0			GameObjects-Bronzebeard | dumps-part1 | dumps_part2 | dumps_part3 | dumps_part4	Barrens | BurningSteppes | DeadwindPass | Durotar | Moonglade | StonetalonMountains | Stranglethorn | SwampOfSorrows | Tirisfal | UngoroCrater | WesternPlaguelands	stock
175146	Cooking Brazier	SpellFocus	602	3	3	1	Desolace	1	182.857	1154.680	168.305	68.500	9.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Desolace	stock
175148	Doodad_UndeadCampFire25	SpellFocus	396	4	3	1	Duskwood	0	-10509.500	366.640	-108.620	17.300	44.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Duskwood	stock
175149	Doodad_GeneralMedChair02	Chair	91	4	3	1	Duskwood	0	-10564.700	384.364	-112.445	16.600	47.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Duskwood	stock
175150	Doodad_GeneralMedChair03	Chair	91	4	3	1	Duskwood	0	-10562.800	385.490	-112.445	16.600	47.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Duskwood	stock
175151	Doodad_GeneralMedChair04	Chair	91	4	3	1	Duskwood	0	-10566.000	386.404	-112.445	16.600	47.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Duskwood	stock
175165	Silver Dawning's Lockbox	Chest	10	3	3	1	Darkshore	1	7075.840	437.263	-21.348	38.200	28.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175166	Mist Veil's Lockbox	Chest	10	2	2	1	Darkshore	1	7134.260	345.874	-41.985	39.600	27.500				GameObjects-Bronzebeard | dumps_part2	Darkshore	stock
175207	Beached Sea Creature	Chest	3512	3	3	1	Darkshore	1	6109.950	559.668	0.647	36.400	50.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175226	Beached Sea Creature	Questgiver	3532	3	3	1	Darkshore	1	5238.300	583.046	0.267	36.000	70.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175227	Beached Sea Creature	Questgiver	3533	3	3	1	Darkshore	1	4805.520	800.445	0.069	32.700	80.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175230	Beached Sea Creature	Questgiver	3512	1	1	1	Darkshore	1	4515.080	894.139	4.415	31.300	87.400				dumps_part4	Darkshore	stock
175233	Beached Sea Creature	Questgiver	3533	3	3	1	Darkshore	1	6956.490	195.473	0.460	41.900	31.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175246	Kibler's Cage	Generic	3551	6	3	3	Alterac	0	551.127	-1472.516	47.717	80.600	50.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Alterac | BurningSteppes | WesternPlaguelands	stock
175247	Kibler's Cage	Generic	3552	3	2	1	BurningSteppes	0	-7454.070	-2196.130	166.703	65.900	21.700				dumps_part2 | dumps_part4	BurningSteppes	stock
175248	Kibler's Cage	Generic	3553	3	2	1	BurningSteppes	0	-7454.230	-2196.280	165.176	65.900	21.700				dumps_part2 | dumps_part4	BurningSteppes	stock
175249	Kibler's Cage	Generic	3554	3	2	1	BurningSteppes	0	-7452.620	-2197.980	165.769	65.900	21.600				dumps_part2 | dumps_part4	BurningSteppes	stock
175265	Testing Equipment	Questgiver	3571	5	3	2	DunMorogh	0	-4695.790	-1312.300	503.961	63.200	24.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh | Silverpine	stock
175312	Mighty Blaze	SpellFocus	475	1	1	1	Ogrimmar	1	1850.490	-4359.160	-15.041	48.400	45.300				dumps_part3	Ogrimmar	stock
175313	Mighty Blaze	SpellFocus	475	1	1	1	Ogrimmar	1	1800.160	-4371.600	-17.514	49.300	50.600				dumps_part3	Ogrimmar	stock
175314	Mighty Blaze	SpellFocus	474	1	1	1	Ogrimmar	1	1844.570	-4394.100	4.598	50.900	45.900				dumps_part3	Ogrimmar	stock
175315	Mighty Blaze	SpellFocus	474	1	1	1	Ogrimmar	1	1831.720	-4404.970	4.736	51.600	47.300				dumps_part3	Ogrimmar	stock
175316	Mighty Blaze	SpellFocus	474	1	1	1	Ogrimmar	1	1832.390	-4344.820	-15.324	47.400	47.200				dumps_part3	Ogrimmar	stock
175317	Mighty Blaze	SpellFocus	474	1	1	1	Ogrimmar	1	1817.410	-4359.190	-9.826	48.400	48.800				dumps_part3	Ogrimmar	stock
175318	Mighty Blaze	SpellFocus	474	1	1	1	Ogrimmar	1	1797.980	-4397.190	-17.816	51.100	50.900				dumps_part3	Ogrimmar	stock
175319	Darkfire Enclave	Generic	714	1	1	1	Ogrimmar	1	1836.030	-4364.470	-15.045	48.800	46.800				dumps_part3	Ogrimmar	stock
175320	WANTED: Murkdeep!	Questgiver	2491	3	3	1	Darkshore	1	6402.210	503.891	8.125	37.200	44.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175324	Frostmaul Shards	Chest	2592	3	3	1	Winterspring	1	5108.380	-4886.490	866.567	64.400	72.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	stock
175329	Blackwood Nut Stores	Chest	3613	3	3	1	Darkshore	1	6870.700	-453.286	39.992	51.800	33.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175330	Blackwood Fruit Stores	Chest	3613	3	3	1	Darkshore	1	6874.130	-520.885	39.810	52.900	33.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175331	Blackwood Grain Stores	Chest	3613	3	3	1	Darkshore	1	6807.430	-376.349	39.962	50.700	34.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175335	Bonfire	SpellFocus	200	4	1	2	Kalimdor	0	-7141.320	-3862.750	8.904	56.900	81.300				dumps_part4	Kalimdor | Tanaris	stock
175369	Elders' Square Service Entrance	Door	3614	5	3	1	EasternPlaguelands	0	3185.480	-4039.100	107.792	43.500	19.300				dumps_part2 | dumps_part3 | dumps_part4	EasternPlaguelands	stock
175370	Doodad_SmallPortcullis05	Door	3614	5	3	1	EasternPlaguelands	0	3271.520	-4064.310	108.435	44.100	16.100				dumps_part2 | dumps_part3 | dumps_part4	EasternPlaguelands	stock
175384	Highperch Wyvern Egg	Chest	3851	4	3	1	ThousandNeedles	1	-5163.120	-1188.200	49.336	17.200	40.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175404	Rich Thorium Vein	Chest	3952	16	4	6	Aszhara	1	2454.850	-6524.620	13.170	64.000	85.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part3 | dumps_part4	Aszhara | BurningSteppes | EasternPlaguelands | Feralas | UngoroCrater | WesternPlaguelands	stock
175407	Moontouched Feather	Chest	3651	3	3	1	Winterspring	1	5913.810	-4749.210	762.953	62.400	55.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	stock
175487	Third Mosh'aru Tablet	Chest	5	4	2	1	EasternPlaguelands	0	3466.960	-4985.370	195.424	66.900	8.800				dumps_part2 | dumps_part3	EasternPlaguelands	stock
175488	Fourth Mosh'aru Tablet	Chest	5	5	3	1	EasternPlaguelands	0	3398.700	-4998.990	167.667	67.300	11.400				dumps_part2 | dumps_part3 | dumps_part4	EasternPlaguelands	stock
175491	Ogre Poo 1	Generic	3675	1	1	1	Tanaris	1	-8339.610	-2935.070	8.625	39.400	53.600				dumps_part4	Tanaris	stock
175524	Mysterious Red Crystal	Questgiver	5746	3	3	1	Darkshore	1	6207.820	-157.763	80.961	47.300	48.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Darkshore	stock
175544	Ball and chain	Generic	181	3	3	1	Redridge	0	-9727.000	-3187.940	58.609	74.500	79.600				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Redridge	stock
175545	Meat Smoker	SpellFocus	409	3	3	1	Desolace	1	-513.468	1841.530	94.322	53.200	32.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Desolace	stock
175565	Alien Egg	Chest	364	4	3	1	ThousandNeedles	1	-5587.250	-2736.150	-46.607	52.300	55.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175566	Gloom Weed	Chest	4111	4	3	1	Tirisfal	0	1925.260	781.157	41.448	49.800	63.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Tirisfal	stock
175586	Jaron's Wagon	Questgiver	3677	3	3	1	Winterspring	1	5661.340	-4679.210	775.067	61.400	60.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	stock
175587	Damaged Crate	Questgiver	3791	3	3	1	Winterspring	1	5703.490	-4504.990	762.929	59.000	59.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	stock
175591	Blazing Fire	SpellFocus	200	4	3	1	ThousandNeedles	1	-4996.210	-2235.800	-52.611	41.000	35.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175592	Cooking Fire	SpellFocus	199	4	3	1	ThousandNeedles	1	-4956.630	-2191.310	-54.991	40.000	33.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175594	Bonfire	SpellFocus	200	4	3	1	ThousandNeedles	1	-5079.250	-2244.010	-54.515	41.200	37.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175596	Small Fire	SpellFocus	199	4	3	1	ThousandNeedles	1	-5107.870	-2276.880	-55.235	41.900	38.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175599	Raging Fire	SpellFocus	200	4	3	1	ThousandNeedles	1	-5148.020	-2418.110	-51.419	45.100	40.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175600	Cooking Fire	SpellFocus	199	4	3	1	ThousandNeedles	1	-5101.310	-2413.010	-48.466	45.000	38.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175601	Small Fire	SpellFocus	199	4	3	1	ThousandNeedles	1	-5207.530	-2430.540	-42.605	45.400	42.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175602	Bonfire	SpellFocus	200	4	3	1	ThousandNeedles	1	-5183.100	-2505.180	-51.290	47.100	41.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175604	Cooking Fire	SpellFocus	199	4	3	1	ThousandNeedles	1	-5190.620	-2457.540	-51.991	46.000	41.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175605	Cooking Fire	SpellFocus	199	4	3	1	ThousandNeedles	1	-5057.560	-2270.340	-53.343	41.800	37.200				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175628	Jaron's Supplies	Chest	285	3	3	1	Winterspring	1	5658.920	-4676.700	775.991	61.400	60.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	stock
175629	Jaron's Supplies	Chest	285	3	3	1	Winterspring	1	5658.780	-4675.590	775.469	61.400	60.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Winterspring	stock
175656	Doodad_WoodSignPointerNice10	Generic	26	8	2	2	Azeroth	0	3446.540	-3370.090	140.956	52.900	28.500				dumps_part2 | dumps_part3	Azeroth | EasternPlaguelands	stock
175657	Doodad_WoodSignPointerNice11	Generic	26	8	2	2	Azeroth	0	3447.170	-3369.940	140.925	52.900	28.500				dumps_part2 | dumps_part3	Azeroth | EasternPlaguelands	stock
175670	Small Fire	SpellFocus	199	4	3	1	ThousandNeedles	1	-4772.610	-1895.010	89.275	33.200	27.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175671	Bonfire	SpellFocus	200	6	3	2	Barrens	1	-4763.000	-2136.220	83.360	47.000	94.400				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	Barrens | ThousandNeedles	stock
175674	Raging Fire	SpellFocus	200	4	3	1	ThousandNeedles	1	-5090.070	-1931.440	88.655	34.000	38.300				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175675	Cooking Fire	SpellFocus	199	4	3	1	ThousandNeedles	1	-5172.920	-2136.240	92.889	38.700	41.100				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	ThousandNeedles	stock
175679	The Skull of Tyrannistrasz	Text	214	4	3	1	DunMorogh	0	-4714.710	-1325.930	504.599	63.500	25.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
175680	Fossilized Egg	Text	214	4	3	1	DunMorogh	0	-4698.270	-1312.970	503.944	63.200	25.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
175681	Roc Talon	Text	214	4	3	1	DunMorogh	0	-4695.440	-1318.030	504.075	63.400	24.900				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
175682	Geru Strider	Text	214	4	3	1	DunMorogh	0	-4682.520	-1322.510	506.095	63.400	24.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
175683	Toothgnasher's Skeleton	Text	214	4	3	1	DunMorogh	0	-4680.760	-1301.000	504.092	63.000	24.500				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
175684	Saurial Egg	Text	214	4	3	1	DunMorogh	0	-4686.710	-1333.560	506.201	63.700	24.700				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
175685	Pteradon Skeleton	Text	214	4	3	1	DunMorogh	0	-4663.950	-1281.130	504.584	62.600	24.000				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
175686	Highborne Astrolabe	Text	214	4	3	1	DunMorogh	0	-4625.650	-1262.280	503.650	62.200	22.800				GameObjects-Bronzebeard | dumps_part2 | dumps_part4	DunMorogh	stock
175687	Uldaman Relics	Text	214	1	1	1	DunMorogh	0	-4594.840	-1257.880	506.558	62.100	21.900				dumps_part4	DunMorogh	stock
175688	Horde Catapult	Text	214	1	1	1	DunMorogh	0	-4602.460	-1234.720	504.472	61.700	22.100				dumps_part4	DunMorogh	stock
