realm	mode	npc	npc_key	npc_name	slot	item	item_name	money_cost	quantity	available	usable	extended_cost	honor_cost	arena_cost	cost_item_1	cost_count_1	cost_item_2	cost_count_2	cost_item_3	cost_count_3	captured
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	11	212360	Windtalker's Wristguards	0	1	-1	1	1	49600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	12	19530	Caretaker's Cape	0	1	-1	1	1	5400	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	13	19531	Caretaker's Cape	0	1	-1	1	1	1800	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	14	19532	Caretaker's Cape	0	1	-1	1	1	1600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	15	19533	Caretaker's Cape	0	1	-1	1	1	1200	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	16	20428	Caretaker's Cape	0	1	-1	1	1	750	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	17	19538	Sentinel's Medallion	0	1	-1	1	1	5400	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	18	19539	Sentinel's Medallion	0	1	-1	1	1	1800	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	19	19540	Sentinel's Medallion	0	1	-1	1	1	1600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	20	19541	Sentinel's Medallion	0	1	-1	1	1	1200	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	21	20444	Sentinel's Medallion	0	1	-1	1	1	750	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	22	19522	Lorekeeper's Ring	0	1	-1	1	1	5400	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	23	19523	Lorekeeper's Ring	0	1	-1	1	1	1800	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	24	19524	Lorekeeper's Ring	0	1	-1	1	1	1600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	25	19525	Lorekeeper's Ring	0	1	-1	1	1	1200	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	26	20431	Lorekeeper's Ring	0	1	-1	1	1	750	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	27	19514	Protector's Band	0	1	-1	1	1	5400	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	28	19515	Protector's Band	0	1	-1	1	1	1600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	29	19516	Protector's Band	0	1	-1	1	1	1800	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	30	19517	Protector's Band	0	1	-1	1	1	1200	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	31	20439	Protector's Band	0	1	-1	1	1	750	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	32	212345	Rune of Duty	0	1	-1	1	1	750	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	33	212346	Rune of Duty	0	1	-1	1	1	1600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	34	212347	Rune of Perfection	0	1	-1	1	1	750	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	35	212348	Rune of Perfection	0	1	-1	1	1	1600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	36	215661	Rune of Perfection	0	1	-1	1	1	6000	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	37	19570	Lorekeeper's Staff	0	1	-1	1	1	15000	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	38	19571	Lorekeeper's Staff	0	1	-1	1	1	5400	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	39	19572	Lorekeeper's Staff	0	1	-1	1	1	4800	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	40	19573	Lorekeeper's Staff	0	1	-1	1	1	3600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	41	20434	Lorekeeper's Staff	0	1	-1	1	1	2250	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	42	19554	Protector's Sword	0	1	-1	1	1	12000	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	43	19555	Protector's Sword	0	1	-1	1	1	5400	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	44	19556	Protector's Sword	0	1	-1	1	1	4800	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	45	19557	Protector's Sword	0	1	-1	1	1	3600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	46	20440	Protector's Sword	0	1	-1	1	1	2250	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	47	19546	Sentinel's Blade	0	1	-1	1	1	12000	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	48	19547	Sentinel's Blade	0	1	-1	1	1	5400	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	49	19548	Sentinel's Blade	0	1	-1	1	1	4800	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	50	19549	Sentinel's Blade	0	1	-1	1	1	3600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	51	20443	Sentinel's Blade	0	1	-1	1	1	2250	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	52	19562	Outrunner's Bow	0	1	-1	1	1	12000	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	53	19563	Outrunner's Bow	0	1	-1	1	1	5400	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	54	19564	Outrunner's Bow	0	1	-1	1	1	4800	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	55	19565	Outrunner's Bow	0	1	-1	1	1	3600	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	56	20438	Outrunner's Bow	0	1	-1	1	1	2250	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	57	17348	Major Healing Draught	1500	1	-1	1	1	8	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	58	17351	Major Mana Draught	1500	1	-1	1	1	8	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	59	499987	Reins of the Silverwing Nightsaber	0	1	-1		1	68200	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	60	17349	Superior Healing Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	61	17352	Superior Mana Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	62	19060	Warsong Gulch Enriched Ration	2000	5	-1	1	0	0	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	63	19062	Warsong Gulch Field Ration	1000	5	-1	1	0	0	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	64	19061	Warsong Gulch Iron Ration	1500	5	-1	1	0	0	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	65	19067	Warsong Gulch Mageweave Bandage	1500	5	-1		0	0	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	66	19066	Warsong Gulch Runecloth Bandage	2000	5	-1		0	0	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	67	19068	Warsong Gulch Silk Bandage	1000	5	-1		0	0	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:22748:68	Sergeant Major Clate	68	19506	Silverwing Battle Tabard	0	1	-1	1	1	12000	0							2026-09-01 01:03:22
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	1	53870	Stormpike Guard Commendation Badge	0	1	-1	1	1	2500	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	2	19094	Stormpike Cloth Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	3	19093	Stormpike Leather Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	4	19092	Stormpike Mail Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	5	19091	Stormpike Plate Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	6	19086	Stormpike Sage's Cloak	0	1	-1	1	1	1600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	7	19084	Stormpike Soldier's Cloak	0	1	-1	1	1	1600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	8	19098	Stormpike Sage's Pendant	0	1	-1	1	1	1600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	9	19097	Stormpike Soldier's Pendant	0	1	-1	1	1	1600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	10	19325	Don Julio's Band	0	1	-1	1	1	2400	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	11	21563	Don Rodrigo's Band	0	1	-1	1	1	2400	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	12	19102	Crackling Staff	0	1	-1	1	1	7200	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	13	19323	The Unstoppable Force	0	1	-1	1	1	7200	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	14	19100	Electrified Dagger	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	15	19104	Stormstrike Hammer	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	16	19324	The Lobotomizer	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	17	19321	The Immovable Object	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	18	19312	Lei of the Lifegiver	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	19	19315	Therazane's Touch	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	20	19308	Tome of Arcane Domination	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	21	19311	Tome of Fiery Arcana	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	22	19309	Tome of Shadow Force	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	23	19310	Tome of the Ice Lord	0	1	-1	1	1	3600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	24	19307	Alterac Heavy Runecloth Bandage	8000	20	-1		0	0	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	25	19301	Alterac Manna Biscuit	7000	5	-1	1	0	0	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	26	212374	Bottled Alterac Spring Water	5000	5	-1	1	0	0	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	27	17348	Major Healing Draught	1500	1	-1	1	1	8	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	28	17351	Major Mana Draught	1500	1	-1	1	1	8	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	29	19030	Stormpike Battle Charger	0	1	-1	1	1	50000	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	30	19045	Stormpike Battle Standard	0	1	-1	1	1	15000	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	31	17349	Superior Healing Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	32	17352	Superior Mana Draught	1100	1	-1	1	1	1	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	33	19320	Gnoll Skin Bandolier	0	1	-1	1	1	1600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	34	19319	Harpy Hide Quiver	0	1	-1	1	1	1600	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	12785	12785:53870:35	Sergeant Major Clate	35	19032	Stormpike Battle Tabard	0	1	-1	1	1	15000	0							2026-09-01 01:03:27
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	1	53870	Stormpike Guard Commendation Badge	0	1	-1	1	1	2500	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	2	19094	Stormpike Cloth Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	3	19093	Stormpike Leather Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	4	19092	Stormpike Mail Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	5	19091	Stormpike Plate Girdle	0	1	-1	1	1	3000	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	6	19086	Stormpike Sage's Cloak	0	1	-1	1	1	1600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	7	19084	Stormpike Soldier's Cloak	0	1	-1	1	1	1600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	8	19098	Stormpike Sage's Pendant	0	1	-1	1	1	1600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	9	19097	Stormpike Soldier's Pendant	0	1	-1	1	1	1600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	10	19325	Don Julio's Band	0	1	-1	1	1	2400	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	11	21563	Don Rodrigo's Band	0	1	-1	1	1	2400	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	12	19102	Crackling Staff	0	1	-1	1	1	7200	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	13	19323	The Unstoppable Force	0	1	-1	1	1	7200	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	14	19100	Electrified Dagger	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	15	19104	Stormstrike Hammer	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	16	19324	The Lobotomizer	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	17	19321	The Immovable Object	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	18	19312	Lei of the Lifegiver	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	19	19315	Therazane's Touch	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	20	19308	Tome of Arcane Domination	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	21	19311	Tome of Fiery Arcana	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	22	19309	Tome of Shadow Force	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	23	19310	Tome of the Ice Lord	0	1	-1	1	1	3600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	24	19307	Alterac Heavy Runecloth Bandage	8000	20	-1		0	0	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	25	19301	Alterac Manna Biscuit	7000	5	-1	1	0	0	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	26	212374	Bottled Alterac Spring Water	5000	5	-1	1	0	0	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	27	17348	Major Healing Draught	1500	1	-1	1	1	8	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	28	17351	Major Mana Draught	1500	1	-1	1	1	8	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	29	19030	Stormpike Battle Charger	0	1	-1	1	1	50000	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	30	19045	Stormpike Battle Standard	0	1	-1	1	1	15000	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	31	17349	Superior Healing Draught	1100	1	-1	1	1	1	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	32	17352	Superior Mana Draught	1100	1	-1	1	1	1	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	33	19320	Gnoll Skin Bandolier	0	1	-1	1	1	1600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	34	19319	Harpy Hide Quiver	0	1	-1	1	1	1600	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	13216	13216:53870:35	Gaelden Hammersmith	35	19032	Stormpike Battle Tabard	0	1	-1	1	1	15000	0							2026-09-01 01:04:02
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	1	19531	Caretaker's Cape	0	1	-1	1	1	1800	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	2	19532	Caretaker's Cape	0	1	-1	1	1	1600	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	3	19533	Caretaker's Cape	0	1	-1	1	1	1200	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	4	20428	Caretaker's Cape	0	1	-1	1	1	750	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	5	19539	Sentinel's Medallion	0	1	-1	1	1	1800	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	6	19540	Sentinel's Medallion	0	1	-1	1	1	1600	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	7	19541	Sentinel's Medallion	0	1	-1	1	1	1200	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	8	20444	Sentinel's Medallion	0	1	-1	1	1	750	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	9	19523	Lorekeeper's Ring	0	1	-1	1	1	1800	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	10	19524	Lorekeeper's Ring	0	1	-1	1	1	1600	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	11	19525	Lorekeeper's Ring	0	1	-1	1	1	1200	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	12	20431	Lorekeeper's Ring	0	1	-1	1	1	750	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	13	19515	Protector's Band	0	1	-1	1	1	1600	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	14	19516	Protector's Band	0	1	-1	1	1	1800	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	15	19517	Protector's Band	0	1	-1	1	1	1200	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	16	20439	Protector's Band	0	1	-1	1	1	750	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	17	212345	Rune of Duty	0	1	-1	1	1	750	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	18	212346	Rune of Duty	0	1	-1	1	1	1600	0							2026-09-01 01:04:28
Dawnrise	Season 10 Freepick	14753	14753:19531:48	Illiyana Moonblaze	19	212347	Rune of Perfection	0	1	-1	1	1	750	0							2026-09-01 01:04:28
